corrected_grade,COURSE_NAME,COURSE_NUMBER,date_of_pull,grade_type,inc_reason,LETTER_GRADE,SIS_SECTION_ID,stu_crs_lookup,STUDENT_ID,Max. ADDL_EXPECTED_PCNT,Max. COG_SKILL_PCNT,Max. CONCEPT_PCNT,Max. NUM_PROJECTS_OVERDUE,Max. OVERALL_SCORE,Max. POWER_EXPECTED_PCNT
A-,SP-AP English Literature,B400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,76844_2017-08-15,11534 B400,11534,100,86,,0,90,100
B,SP-AP Calculus AB,C400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,76878_2017-08-15,11534 C400,11534,16,92,89,0,86,100
A-,SP-AP Environmental Science,D430,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,76847_2017-08-15,11534 D430,11534,100,87,,0,91,100
B,SP-AP Spanish Language,E400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,76804_2017-08-15,11534 E400,11534,16,,,0,85,100
,Yearbook (E),I105,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,81269_2017-08-15,11534 I105,11534,,,,0,,
P,Adulting 101,I300,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,81157_2017-08-15,11534 I300,11534,66,100,,0,97,100
C,SP-AP Government,A400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,76799_2017-08-15,11535 A400,11535,0,79,,0,76,100
C,SP-AP Government,A400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,76893_2017-08-15,11535 A400,11535,0,79,,0,76,100
B-,SP-AP English Literature,B400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,76844_2017-08-15,11535 B400,11535,16,82,,0,80,100
A-,SP-AP Calculus AB,C400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,76878_2017-08-15,11535 C400,11535,33,97,95,0,91,100
B-,SP-AP Environmental Science,D430,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,76847_2017-08-15,11535 D430,11535,0,85,,0,81,100
P,Independent Study,I106,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,81169_2017-08-15,11535 I106,11535,100,89,,0,92,100
B-,SP-AP Government,A400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,76810_2017-08-15,11536 A400,11536,20,83,,0,81,100
B-,SP-AP English Literature,B400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,76868_2017-08-15,11536 B400,11536,33,83,,0,82,100
B-,SP-AP Statistics,C420,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,76846_2017-08-15,11536 C420,11536,16,84,81,0,80,100
C+,SP-AP Environmental Science,D430,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,76802_2017-08-15,11536 D430,11536,0,83,,0,79,100
C+,SP-AP Environmental Science,D430,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,76833_2017-08-15,11536 D430,11536,0,83,,0,79,100
P,Internship,I139,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,81179_2017-08-15,11536 I139,11536,100,75,,0,83,100
C+,SP-AP Government,A400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,76890_2017-08-15,11538 A400,11538,40,78,,0,79,100
B-,SP-AP English Literature,B400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,76844_2017-08-15,11538 B400,11538,16,84,,0,81,100
C-,SP-AP Statistics,C420,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,76845_2017-08-15,11538 C420,11538,0,76,70,0,72,100
C,SP-AP Environmental Science,D430,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,76847_2017-08-15,11538 D430,11538,0,79,,0,76,100
P,Independent Study,I106,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,81169_2017-08-15,11538 I106,11538,100,73,,0,81,100
C+,SP-AP Government,A400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,76890_2017-08-15,11539 A400,11539,0,80,,0,77,100
C+,SP-AP English Literature,B400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,76855_2017-08-15,11539 B400,11539,16,79,,0,78,100
C+,SP-AP Statistics,C420,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,76846_2017-08-15,11539 C420,11539,0,86,78,0,78,100
C-,SP-AP Environmental Science,D430,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,76802_2017-08-15,11539 D430,11539,7,72,,0,72,100
C-,SP-AP Environmental Science,D430,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,76847_2017-08-15,11539 D430,11539,7,72,,0,72,100
,Yearbook (E),I105,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,81269_2017-08-15,11539 I105,11539,,,,0,,
P,Adulting 101,I300,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,81157_2017-08-15,11539 I300,11539,100,97,,0,98,100
C,SP-AP Government,A400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,76893_2017-08-15,11541 A400,11541,0,76,,0,74,100
C,SP-AP English Literature,B400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,76855_2017-08-15,11541 B400,11541,0,75,,0,74,100
C,SP-AP Statistics,C420,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,76846_2017-08-15,11541 C420,11541,0,80,73,0,74,100
C-,SP-AP Environmental Science,D430,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,76833_2017-08-15,11541 D430,11541,0,73,,0,72,100
C-,SP-AP Environmental Science,D430,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,76847_2017-08-15,11541 D430,11541,0,73,,0,72,100
B,Exploring Music,F512,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,81174_2017-08-15,11541 F512,11541,50,86,,0,86,100
A-,Sociology of Law,G102,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,81183_2017-08-15,11541 G102,11541,0,98,,0,90,100
A-,SP-AP Government,A400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,76893_2017-08-15,11542 A400,11542,60,94,,0,92,100
A,SP-AP English Literature,B400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,76855_2017-08-15,11542 B400,11542,66,95,,0,94,100
A,SP-AP Calculus AB,C400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,76878_2017-08-15,11542 C400,11542,50,100,95,0,94,100
A-,SP-AP Statistics,C420,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,76846_2017-08-15,11542 C420,11542,33,100,96,0,92,100
A,SP-AP Environmental Science,D430,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,76891_2017-08-15,11542 D430,11542,69,98,,0,96,100
P,Internship,I139,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,81179_2017-08-15,11542 I139,11542,100,96,,0,97,100
C,SP-AP Government,A400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,76890_2017-08-15,11543 A400,11543,0,79,,0,76,100
C,SP-AP English Literature,B400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,76844_2017-08-15,11543 B400,11543,0,75,,0,74,100
C,SP-AP Statistics,C420,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,76845_2017-08-15,11543 C420,11543,0,75,73,0,73,100
C-,SP-AP Environmental Science,D430,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,76847_2017-08-15,11543 D430,11543,0,73,,0,72,100
P,Independent Study,I106,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,81169_2017-08-15,11543 I106,11543,100,79,,0,85,100
B-,SP-AP Government,A400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,76799_2017-08-15,11544 A400,11544,0,85,,0,81,100
B,SP-AP English Literature,B400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,76850_2017-08-15,11544 B400,11544,66,82,,0,84,100
C+,SP-AP Statistics,C420,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,76845_2017-08-15,11544 C420,11544,0,84,83,0,79,100
B,SP-AP Environmental Science,D430,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,76891_2017-08-15,11544 D430,11544,7,89,,0,84,100
B+,Multimedia Journalism,G299,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,81167_2017-08-15,11544 G299,11544,0,95,,0,88,100
,Teaching Assistant (all courses) (E),I1106HG,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,82644_2017-08-15,11544 I1106HG,11544,,,,0,,
B,SP-AP Government,A400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,76810_2017-08-15,11545 A400,11545,60,82,,0,84,100
B,SP-AP Government,A400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,76890_2017-08-15,11545 A400,11545,60,82,,0,84,100
B,SP-AP English Literature,B400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,76868_2017-08-15,11545 B400,11545,50,86,,0,86,100
C+,SP-AP Statistics,C420,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,76846_2017-08-15,11545 C420,11545,33,84,70,0,77,100
B+,SP-AP Environmental Science,D430,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,76802_2017-08-15,11545 D430,11545,53,87,,0,87,100
P,Internship,I139,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,81179_2017-08-15,11545 I139,11545,100,93,,0,95,100
C-,SP-AP Government,A400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,76810_2017-08-15,11546 A400,11546,0,73,,0,72,100
C-,SP-AP English Literature,B400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,76844_2017-08-15,11546 B400,11546,0,70,,0,70,100
C+,SP-AP Calculus AB,C400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,76878_2017-08-15,11546 C400,11546,0,84,80,0,78,100
C-,SP-AP Environmental Science,D430,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,76802_2017-08-15,11546 D430,11546,0,70,,0,70,100
C-,SP-AP Environmental Science,D430,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,76847_2017-08-15,11546 D430,11546,0,70,,0,70,100
NP,Adulting 101,I300,6/15/2018 12:00:00 AM,pnp_elec,PFA?[X] Proj Score?[X] Ovrdue Proj?[X],I,81157_2017-08-15,11546 I300,11546,0,65,,1,54,40
NP,Cooking Fundamentals,I600,6/15/2018 12:00:00 AM,pnp_elec,PFA?[X] Proj Score?[_] Ovrdue Proj?[X],I,81185_2017-08-15,11546 I600,11546,100,74,,1,64,40
C+,SP-AP Government,A400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,76810_2017-08-15,11547 A400,11547,0,82,,0,78,100
B,SP-AP English Literature,B400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,76855_2017-08-15,11547 B400,11547,33,89,,0,86,100
C,SP-AP Statistics,C420,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,76845_2017-08-15,11547 C420,11547,0,78,72,0,73,100
B-,SP-AP Environmental Science,D430,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,76833_2017-08-15,11547 D430,11547,7,84,,0,80,100
B-,Multimedia Journalism,G299,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,81167_2017-08-15,11547 G299,11547,0,87,,0,82,100
P,Adulting 101,I300,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,81157_2017-08-15,11547 I300,11547,33,99,,0,93,100
B,SP-AP Government,A400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,76810_2017-08-15,11548 A400,11548,80,79,,0,84,100
B,SP-AP Government,A400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,76890_2017-08-15,11548 A400,11548,80,79,,0,84,100
B-,SP-AP English Literature,B400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,76868_2017-08-15,11548 B400,11548,50,81,,0,82,100
B+,SP-AP Calculus AB,C400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,81125_2017-08-15,11548 C400,11548,33,95,90,0,89,100
B,SP-AP Statistics,C420,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,76846_2017-08-15,11548 C420,11548,33,80,91,0,84,100
B,SP-AP Environmental Science,D430,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,76802_2017-08-15,11548 D430,11548,69,81,,0,84,100
P,Adulting 101,I300,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,81157_2017-08-15,11548 I300,11548,0,80,,0,77,100
P,Cooking Fundamentals,I600,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,81185_2017-08-15,11548 I600,11548,100,100,,0,100,100
A,SP-AP Government,A400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,76893_2017-08-15,11549 A400,11549,100,94,,0,96,100
A+,SP-AP English Literature,B400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,76844_2017-08-15,11549 B400,11549,100,96,,0,97,100
A+,SP-AP Calculus AB,C400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,81125_2017-08-15,11549 C400,11549,100,100,98,0,99,100
A+,SP-AP Environmental Science,D430,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,76833_2017-08-15,11549 D430,11549,100,95,,0,97,100
A+,SP-AP Environmental Science,D430,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,76847_2017-08-15,11549 D430,11549,100,95,,0,97,100
P,Internship,I139,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,81179_2017-08-15,11549 I139,11549,100,88,,0,92,100
I,SP-AP US History,A300,6/15/2018 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[X],I,76873_2017-08-15,11550 A300,11550,0,70,,2,69,94
I,SP-AP English Language,B300,6/15/2018 12:00:00 AM,project,PFA?[X] Proj Score?[X] Ovrdue Proj?[_],I,76806_2017-08-15,11550 B300,11550,0,67,,0,65,87
I,SP-Math III,C320,6/15/2018 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,76883_2017-08-15,11550 C320,11550,0,,71,0,69,90
I,SP-Chemistry,D200,6/15/2018 12:00:00 AM,project,PFA?[X] Proj Score?[X] Ovrdue Proj?[_],I,76822_2017-08-15,11550 D200,11550,0,59,,0,61,92
C,SP-Spanish 3,E300,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,76884_2017-08-15,11550 E300,11550,0,,,0,73,100
NP,College Readiness- CA,I136,6/15/2018 12:00:00 AM,pnp_elec,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,81159_2017-08-15,11550 I136,11550,100,92,,0,88,80
NP,Cooking Fundamentals,I600,6/15/2018 12:00:00 AM,pnp_elec,PFA?[X] Proj Score?[_] Ovrdue Proj?[X],I,81168_2017-08-15,11550 I600,11550,100,95,,1,79,40
B,SP-AP Government,A400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,76810_2017-08-15,11551 A400,11551,60,84,,0,85,100
B,SP-AP Government,A400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,76890_2017-08-15,11551 A400,11551,60,84,,0,85,100
A,SP-AP English Literature,B400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,76868_2017-08-15,11551 B400,11551,100,90,,0,93,100
B,SP-AP Statistics,C420,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,76846_2017-08-15,11551 C420,11551,16,88,85,0,83,100
B+,SP-AP Environmental Science,D430,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,76802_2017-08-15,11551 D430,11551,46,88,,0,87,100
A+,Sociology of Law,G102,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,81183_2017-08-15,11551 G102,11551,100,100,,0,100,100
P,Teaching Assistant (all courses) (E),I1106CR,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,82639_2017-08-15,11551 I1106CR,11551,,,,0,100,
C,SP-AP Government,A400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,76810_2017-08-15,11552 A400,11552,0,75,,0,74,100
B-,SP-AP English Literature,B400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,76868_2017-08-15,11552 B400,11552,50,78,,0,80,100
C,SP-AP Statistics,C420,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,76845_2017-08-15,11552 C420,11552,0,78,79,0,76,100
C+,SP-AP Environmental Science,D430,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,76833_2017-08-15,11552 D430,11552,7,82,,0,79,100
A-,Intro to Visual Arts,F502,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,81164_2017-08-15,11552 F502,11552,100,87,,0,91,100
A-,Sociology of Law,G102,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,81183_2017-08-15,11552 G102,11552,0,100,,0,91,100
B+,SP-AP Government,A400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,76799_2017-08-15,11554 A400,11554,60,90,,0,89,100
B+,SP-AP Government,A400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,76893_2017-08-15,11554 A400,11554,60,90,,0,89,100
B+,SP-AP English Literature,B400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,76868_2017-08-15,11554 B400,11554,33,92,,0,88,100
B+,SP-AP Calculus AB,C400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,76878_2017-08-15,11554 C400,11554,33,90,94,0,89,100
B,SP-AP Statistics,C420,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,76846_2017-08-15,11554 C420,11554,33,87,85,0,84,100
B+,SP-AP Environmental Science,D430,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,76891_2017-08-15,11554 D430,11554,46,91,,0,89,100
P,Internship,I139,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,81179_2017-08-15,11554 I139,11554,100,88,,0,92,100
B,SP-AP Government,A400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,76799_2017-08-15,11555 A400,11555,40,83,,0,83,100
B,SP-AP Government,A400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,76893_2017-08-15,11555 A400,11555,40,83,,0,83,100
A-,SP-AP English Literature,B400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,76850_2017-08-15,11555 B400,11555,83,89,,0,91,100
B,SP-AP Environmental Science,D430,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,76891_2017-08-15,11555 D430,11555,61,85,,0,86,100
B,SP-AP Spanish Language,E400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,81836_2017-08-15,11555 E400,11555,16,,,0,84,100
A+,Entrepreneurship,G022,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,81158_2017-08-15,11555 G022,11555,100,100,,0,100,100
A+,Holocaust History,G1055,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,81177_2017-08-15,11555 G1055,11555,100,100,,0,100,100
A,SP-AP Government,A400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,76799_2017-08-15,11558 A400,11558,100,92,,0,94,100
A,SP-AP Government,A400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,76893_2017-08-15,11558 A400,11558,100,92,,0,94,100
A,SP-AP English Literature,B400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,76850_2017-08-15,11558 B400,11558,83,92,,0,93,100
A-,SP-AP Statistics,C420,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,76813_2017-08-15,11558 C420,11558,66,92,91,0,91,100
A,SP-AP Environmental Science,D430,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,76891_2017-08-15,11558 D430,11558,84,93,,0,94,100
P,Internship,I139,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,81179_2017-08-15,11558 I139,11558,100,86,,0,90,100
B-,SP-AP Government,A400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,76893_2017-08-15,11559 A400,11559,40,80,,0,81,100
B,SP-AP English Literature,B400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,76855_2017-08-15,11559 B400,11559,66,83,,0,85,100
C+,SP-AP Statistics,C420,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,76846_2017-08-15,11559 C420,11559,0,92,76,0,79,100
C+,SP-AP Environmental Science,D430,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,76833_2017-08-15,11559 D430,11559,7,80,,0,78,100
C+,SP-AP Environmental Science,D430,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,76847_2017-08-15,11559 D430,11559,7,80,,0,78,100
A+,Holocaust History,G1055,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,81177_2017-08-15,11559 G1055,11559,100,100,,0,100,100
P,Teaching Assistant (all courses) (E),I1106SL,6/15/2018 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,82647_2017-08-15,11559 I1106SL,11559,,,,0,100,
C+,SP-AP Government,A400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,76890_2017-08-15,11560 A400,11560,0,80,,0,77,100
C,SP-AP English Literature,B400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,76855_2017-08-15,11560 B400,11560,0,77,,0,75,100
C,SP-AP Statistics,C420,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,76846_2017-08-15,11560 C420,11560,0,84,75,0,76,100
C-,SP-AP Environmental Science,D430,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,76802_2017-08-15,11560 D430,11560,0,71,,0,71,100
C-,SP-AP Environmental Science,D430,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,76847_2017-08-15,11560 D430,11560,0,71,,0,71,100
F,Intro to Programming,I1106ICS,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[X] Ovrdue Proj?[X],I,81160_2017-08-15,11560 G103,11560,0,61,,2,64,100
C,Multimedia Journalism,G299,6/15/2018 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,81167_2017-08-15,11560 G299,11560,0,78,,0,76,100
C,SP-AP Government,A400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,76810_2017-08-15,11562 A400,11562,0,77,,0,75,100
C+,SP-AP English Literature,B400,6/15/2018 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,76868_2017-08-15,11562 B400,11562,50,73,,0,77,100
